country_1,country_2,country_3,country_4,collaboration_emissions,technology_name,technology_cost
SG,ID,PH,,216.3752072191104,Fossil High Temp. Heating [ID],11.325219871564746
SG,ID,PH,,216.3752072191104,Electricity Demand [ID],0.0
SG,ID,PH,,216.3752072191104,High Temp. Heating Demand [ID],0.0
SG,ID,PH,,216.3752072191104,Rooftop PV [PH],1.1281016639832372e-08
SG,ID,PH,,216.3752072191104,Openfield PV [PH],0.3939718091186763
SG,ID,PH,,216.3752072191104,Onshore wind [PH],1.7281560168988086
SG,ID,PH,,216.3752072191104,Offshore wind [PH],2.0057404841165147
SG,ID,PH,,216.3752072191104,Fossil fuel powerplant [PH],1.3506204156855526
SG,ID,PH,,216.3752072191104,Battery storage [PH],0.0161672068689364
SG,ID,PH,,216.3752072191104,Electric High Temp. Heating [PH],0.1240789213033024
SG,ID,PH,,216.3752072191104,Electricity to Ammonia [PH],3.663927580939176e-05
SG,ID,PH,,216.3752072191104,Ammonia storage [PH],3.7540899803119495e-05
SG,ID,PH,,216.3752072191104,Ammonia to electricity [PH],1.9157366627117025e-05
SG,ID,PH,,216.3752072191104,Ammonia High Temp. Heating [PH],1.3733102458121598e-05
SG,ID,PH,,216.3752072191104,Fossil High Temp. Heating [PH],1.0701846815733735
SG,ID,PH,,216.3752072191104,Electricity Demand [PH],0.0
SG,ID,PH,,216.3752072191104,High Temp. Heating Demand [PH],0.0
SG,ID,PH,,216.3752072191104,Ammonia Transport [SG-ID],9.01277849080058e-08
SG,ID,PH,,216.3752072191104,HVDC Cables  [SG-ID],0.4658550006240021
SG,ID,PH,,216.3752072191104,Ammonia Transport [SG-PH],2.836918566981651e-07
SG,ID,PH,,216.3752072191104,HVDC Cables  [SG-PH],0.1286141028843578
SG,ID,PH,,216.3752072191104,Ammonia Transport [ID-PH],1.6892804405414408e-07
SG,ID,PH,,216.3752072191104,HVDC Cables  [ID-PH],0.9965035618209424
SG,ID,PH,,233.1925894120254,Rooftop PV [SG],1.379385145037724e-08
SG,ID,PH,,233.1925894120254,Openfield PV [SG],0.0240043637083519
SG,ID,PH,,233.1925894120254,Onshore wind [SG],0.0
SG,ID,PH,,233.1925894120254,Offshore wind [SG],0.0
SG,ID,PH,,233.1925894120254,Fossil fuel powerplant [SG],0.0135676648633755
SG,ID,PH,,233.1925894120254,Battery storage [SG],0.0836112692511652
SG,ID,PH,,233.1925894120254,Electric High Temp. Heating [SG],0.0147732839562639
SG,ID,PH,,233.1925894120254,Electricity to Ammonia [SG],1.4570914893942392e-05
SG,ID,PH,,233.1925894120254,Ammonia storage [SG],0.0001387578087613
SG,ID,PH,,233.1925894120254,Ammonia to electricity [SG],0.0002190838140698
SG,ID,PH,,233.1925894120254,Ammonia High Temp. Heating [SG],4.417933958264554e-07
SG,ID,PH,,233.1925894120254,Fossil High Temp. Heating [SG],0.7017751117324328
SG,ID,PH,,233.1925894120254,Electricity Demand [SG],0.0
SG,ID,PH,,233.1925894120254,High Temp. Heating Demand [SG],0.0
SG,ID,PH,,233.1925894120254,Rooftop PV [ID],1.0297579361403326e-08
SG,ID,PH,,233.1925894120254,Openfield PV [ID],2.992978482479395
SG,ID,PH,,233.1925894120254,Onshore wind [ID],9.924291159242333e-06
SG,ID,PH,,233.1925894120254,Offshore wind [ID],17.098110384619027
SG,ID,PH,,233.1925894120254,Fossil fuel powerplant [ID],8.109510216039244
SG,ID,PH,,233.1925894120254,Battery storage [ID],0.029932586160024
SG,ID,PH,,233.1925894120254,Electric High Temp. Heating [ID],1.2612561204050634
SG,ID,PH,,233.1925894120254,Electricity to Ammonia [ID],3.0103108341242617e-05
SG,ID,PH,,233.1925894120254,Ammonia storage [ID],5.0644520281155105e-05
SG,ID,PH,,233.1925894120254,Ammonia to electricity [ID],7.948401850344918e-05
SG,ID,PH,,233.1925894120254,Ammonia High Temp. Heating [ID],2.459008063554467e-07
SG,ID,PH,,233.1925894120254,Fossil High Temp. Heating [ID],11.850042554799586
SG,ID,PH,,233.1925894120254,Electricity Demand [ID],0.0
SG,ID,PH,,233.1925894120254,High Temp. Heating Demand [ID],0.0
SG,ID,PH,,233.1925894120254,Rooftop PV [PH],1.0434854530355315e-08
SG,ID,PH,,233.1925894120254,Openfield PV [PH],0.4110824451427924
SG,ID,PH,,233.1925894120254,Onshore wind [PH],1.302060199526779
SG,ID,PH,,233.1925894120254,Offshore wind [PH],2.286543186373827
SG,ID,PH,,233.1925894120254,Fossil fuel powerplant [PH],1.4246543091934074
SG,ID,PH,,233.1925894120254,Battery storage [PH],0.0349675462578173
SG,ID,PH,,233.1925894120254,Electric High Temp. Heating [PH],0.1223743079378586
SG,ID,PH,,233.1925894120254,Electricity to Ammonia [PH],3.993325458342655e-05
SG,ID,PH,,233.1925894120254,Ammonia storage [PH],5.4361256271751816e-05
SG,ID,PH,,233.1925894120254,Ammonia to electricity [PH],2.0066770607394408e-05
SG,ID,PH,,233.1925894120254,Ammonia High Temp. Heating [PH],2.1211369013599016e-05
SG,ID,PH,,233.1925894120254,Fossil High Temp. Heating [PH],1.1076262978912188
SG,ID,PH,,233.1925894120254,Electricity Demand [PH],0.0
SG,ID,PH,,233.1925894120254,High Temp. Heating Demand [PH],0.0
SG,ID,PH,,233.1925894120254,Ammonia Transport [SG-ID],2.91248064390214e-07
SG,ID,PH,,233.1925894120254,HVDC Cables  [SG-ID],0.4409058603631769
SG,ID,PH,,233.1925894120254,Ammonia Transport [SG-PH],5.327549397600413e-07
SG,ID,PH,,233.1925894120254,HVDC Cables  [SG-PH],0.0967473521262095
SG,ID,PH,,233.1925894120254,Ammonia Transport [ID-PH],1.1670196686555157e-07
SG,ID,PH,,233.1925894120254,HVDC Cables  [ID-PH],1.006568885448843
SG,ID,PH,,233.19125776122516,Rooftop PV [SG],9.882518782363012e-09
SG,ID,PH,,233.19125776122516,Openfield PV [SG],0.0240043731827957
SG,ID,PH,,233.19125776122516,Onshore wind [SG],0.0
SG,ID,PH,,233.19125776122516,Offshore wind [SG],0.0
SG,ID,PH,,233.19125776122516,Fossil fuel powerplant [SG],0.0135493517495357
SG,ID,PH,,233.19125776122516,Battery storage [SG],0.0836240844848192
SG,ID,PH,,233.19125776122516,Electric High Temp. Heating [SG],0.0147580180438324
SG,ID,PH,,233.19125776122516,Electricity to Ammonia [SG],1.13876843474263e-05
SG,ID,PH,,233.19125776122516,Ammonia storage [SG],0.0001099561554902
SG,ID,PH,,233.19125776122516,Ammonia to electricity [SG],0.0001727479737613
SG,ID,PH,,233.19125776122516,Ammonia High Temp. Heating [SG],5.265109059577696e-07
SG,ID,PH,,233.19125776122516,Fossil High Temp. Heating [SG],0.7018134843813055
SG,ID,PH,,233.19125776122516,Electricity Demand [SG],0.0
SG,ID,PH,,233.19125776122516,High Temp. Heating Demand [SG],0.0
SG,ID,PH,,233.19125776122516,Rooftop PV [ID],8.148211791820344e-09
SG,ID,PH,,233.19125776122516,Openfield PV [ID],2.9928373234403503
SG,ID,PH,,233.19125776122516,Onshore wind [ID],7.596901608246928e-06
SG,ID,PH,,233.19125776122516,Offshore wind [ID],17.098049757639824
SG,ID,PH,,233.19125776122516,Fossil fuel powerplant [ID],8.109578223844386
SG,ID,PH,,233.19125776122516,Battery storage [ID],0.0299911656477167
SG,ID,PH,,233.19125776122516,Electric High Temp. Heating [ID],1.2612551715919929
SG,ID,PH,,233.19125776122516,Electricity to Ammonia [ID],2.358468013376074e-05
SG,ID,PH,,233.19125776122516,Ammonia storage [ID],4.028759207210022e-05
SG,ID,PH,,233.19125776122516,Ammonia to electricity [ID],6.307073215480399e-05
SG,ID,PH,,233.19125776122516,Ammonia High Temp. Heating [ID],1.8904170241086194e-07
SG,ID,PH,,233.19125776122516,Fossil High Temp. Heating [ID],11.85019081352228
SG,ID,PH,,233.19125776122516,Electricity Demand [ID],0.0
SG,ID,PH,,233.19125776122516,High Temp. Heating Demand [ID],0.0
SG,ID,PH,,233.19125776122516,Rooftop PV [PH],8.401707346870973e-09
SG,ID,PH,,233.19125776122516,Openfield PV [PH],0.4110475984935736
SG,ID,PH,,233.19125776122516,Onshore wind [PH],1.3015474935333309
SG,ID,PH,,233.19125776122516,Offshore wind [PH],2.287075293367033
SG,ID,PH,,233.19125776122516,Fossil fuel powerplant [PH],1.4243828127517133
SG,ID,PH,,233.19125776122516,Battery storage [PH],0.0350990801303422
SG,ID,PH,,233.19125776122516,Electric High Temp. Heating [PH],0.1223664315274615
SG,ID,PH,,233.19125776122516,Electricity to Ammonia [PH],3.122459910986601e-05
SG,ID,PH,,233.19125776122516,Ammonia storage [PH],4.24085394416748e-05
SG,ID,PH,,233.19125776122516,Ammonia to electricity [PH],1.5765695529427414e-05
SG,ID,PH,,233.19125776122516,Ammonia High Temp. Heating [PH],1.663168431260819e-05
SG,ID,PH,,233.19125776122516,Fossil High Temp. Heating [PH],1.1076620310211671
SG,ID,PH,,233.19125776122516,Electricity Demand [PH],0.0
SG,ID,PH,,233.19125776122516,High Temp. Heating Demand [PH],0.0
SG,ID,PH,,233.19125776122516,Ammonia Transport [SG-ID],2.326063679257853e-07
SG,ID,PH,,233.19125776122516,HVDC Cables  [SG-ID],0.4408946166372297
SG,ID,PH,,233.19125776122516,Ammonia Transport [SG-PH],4.160208402680389e-07
SG,ID,PH,,233.19125776122516,HVDC Cables  [SG-PH],0.0965719984527529
SG,ID,PH,,233.19125776122516,Ammonia Transport [ID-PH],9.029755515801924e-08
SG,ID,PH,,233.19125776122516,HVDC Cables  [ID-PH],1.0068801074036768
KR,VN,LA,,135.06792859855494,Rooftop PV [KR],0.7736868014169596
KR,VN,LA,,135.06792859855494,Openfield PV [KR],2.11436944324611
KR,VN,LA,,135.06792859855494,Onshore wind [KR],0.8799121198094212
KR,VN,LA,,135.06792859855494,Offshore wind [KR],1.8712327092542e-10
KR,VN,LA,,135.06792859855494,Fossil fuel powerplant [KR],9.22221689013668
KR,VN,LA,,135.06792859855494,Battery storage [KR],0.4216817962605084
KR,VN,LA,,135.06792859855494,Electric High Temp. Heating [KR],0.2540946901465575
KR,VN,LA,,135.06792859855494,Electricity to Ammonia [KR],6.222089972548887e-08
KR,VN,LA,,135.06792859855494,Ammonia storage [KR],2.048671555587534e-07
KR,VN,LA,,135.06792859855494,Ammonia to electricity [KR],5.3832784186294475e-08
KR,VN,LA,,135.06792859855494,Ammonia High Temp. Heating [KR],7.299950743829736e-08
KR,VN,LA,,135.06792859855494,Fossil High Temp. Heating [KR],2.8959254400855263
KR,VN,LA,,135.06792859855494,Electricity Demand [KR],0.0
KR,VN,LA,,135.06792859855494,High Temp. Heating Demand [KR],0.0
KR,VN,LA,,135.06792859855494,Rooftop PV [VN],3.9348156717576015e-11
KR,VN,LA,,135.06792859855494,Openfield PV [VN],4.041616516844026e-10
KR,VN,LA,,135.06792859855494,Onshore wind [VN],0.7524498872764424
KR,VN,LA,,135.06792859855494,Offshore wind [VN],10.34299750869625
KR,VN,LA,,135.06792859855494,Fossil fuel powerplant [VN],0.1896581663791094
KR,VN,LA,,135.06792859855494,Battery storage [VN],1.1608457583653538e-06
KR,VN,LA,,135.06792859855494,Electric High Temp. Heating [VN],0.5059467285052833
KR,VN,LA,,135.06792859855494,Electricity to Ammonia [VN],0.000406670580468
KR,VN,LA,,135.06792859855494,Ammonia storage [VN],0.0013677320579902
KR,VN,LA,,135.06792859855494,Ammonia to electricity [VN],2.8980186389992354e-08
KR,VN,LA,,135.06792859855494,Ammonia High Temp. Heating [VN],0.0007189312543546
KR,VN,LA,,135.06792859855494,Fossil High Temp. Heating [VN],3.232416153968053
KR,VN,LA,,135.06792859855494,Electricity Demand [VN],0.0
KR,VN,LA,,135.06792859855494,High Temp. Heating Demand [VN],0.0
KR,VN,LA,,135.06792859855494,Rooftop PV [LA],4.0587682047172396e-11
KR,VN,LA,,135.06792859855494,Openfield PV [LA],0.0428967518618932
KR,VN,LA,,135.06792859855494,Onshore wind [LA],0.0930173454450343
KR,VN,LA,,135.06792859855494,Offshore wind [LA],0.0
KR,VN,LA,,135.06792859855494,Fossil fuel powerplant [LA],0.1508336081521811
KR,VN,LA,,135.06792859855494,Battery storage [LA],0.0007009649235508
KR,VN,LA,,135.06792859855494,Electric High Temp. Heating [LA],0.0031761302205651
KR,VN,LA,,135.06792859855494,Electricity to Ammonia [LA],1.4783548553254733e-07
KR,VN,LA,,135.06792859855494,Ammonia storage [LA],4.434093534941696e-06
KR,VN,LA,,135.06792859855494,Ammonia to electricity [LA],3.7703577555655545e-08
KR,VN,LA,,135.06792859855494,Ammonia High Temp. Heating [LA],2.3264967345618106e-06
KR,VN,LA,,135.06792859855494,Fossil High Temp. Heating [LA],0.0275203971077594
KR,VN,LA,,135.06792859855494,Electricity Demand [LA],0.0
KR,VN,LA,,135.06792859855494,High Temp. Heating Demand [LA],0.0
KR,VN,LA,,135.06792859855494,Ammonia Transport [KR-VN],3.683831740353646e-09
KR,VN,LA,,135.06792859855494,HVDC Cables  [KR-VN],7.001597844010519
KR,VN,LA,,135.06792859855494,Ammonia Transport [KR-LA],3.381106629971293e-10
KR,VN,LA,,135.06792859855494,HVDC Cables  [KR-LA],1.2649214669366222e-06
KR,VN,LA,,135.06792859855494,Ammonia Transport [VN-LA],4.088982621562037e-08
KR,VN,LA,,135.06792859855494,HVDC Cables  [VN-LA],0.0319303615412949
KR,VN,LA,,67.53396429966541,Rooftop PV [KR],0.773686801507012
KR,VN,LA,,67.53396429966541,Openfield PV [KR],2.114369443284709
KR,VN,LA,,67.53396429966541,Onshore wind [KR],0.879912119810372
KR,VN,LA,,67.53396429966541,Offshore wind [KR],2.5267229759653685e-10
KR,VN,LA,,67.53396429966541,Fossil fuel powerplant [KR],4.99012362660665
KR,VN,LA,,67.53396429966541,Battery storage [KR],1.749245401569811
KR,VN,LA,,67.53396429966541,Electric High Temp. Heating [KR],0.2585479646072983
KR,VN,LA,,67.53396429966541,Electricity to Ammonia [KR],2.729578407186311e-07
KR,VN,LA,,67.53396429966541,Ammonia storage [KR],0.0004933152910234
KR,VN,LA,,67.53396429966541,Ammonia to electricity [KR],6.02940372225183e-05
KR,VN,LA,,67.53396429966541,Ammonia High Temp. Heating [KR],0.0001574877753033
KR,VN,LA,,67.53396429966541,Fossil High Temp. Heating [KR],2.1122330711512167
KR,VN,LA,,67.53396429966541,Electricity Demand [KR],0.0
KR,VN,LA,,67.53396429966541,High Temp. Heating Demand [KR],0.0
KR,VN,LA,,67.53396429966541,Rooftop PV [VN],4.1415949900528325e-11
KR,VN,LA,,67.53396429966541,Openfield PV [VN],0.1786860121380589
KR,VN,LA,,67.53396429966541,Onshore wind [VN],9.57547105871468
KR,VN,LA,,67.53396429966541,Offshore wind [VN],7.272437576219316
KR,VN,LA,,67.53396429966541,Fossil fuel powerplant [VN],1.207006040860157e-07
KR,VN,LA,,67.53396429966541,Battery storage [VN],2.372458048983279e-06
KR,VN,LA,,67.53396429966541,Electric High Temp. Heating [VN],0.513115090474341
KR,VN,LA,,67.53396429966541,Electricity to Ammonia [VN],0.0087264745288101
KR,VN,LA,,67.53396429966541,Ammonia storage [VN],0.0074373282641793
KR,VN,LA,,67.53396429966541,Ammonia to electricity [VN],0.0019876660620971
KR,VN,LA,,67.53396429966541,Ammonia High Temp. Heating [VN],0.0012110760609132
KR,VN,LA,,67.53396429966541,Fossil High Temp. Heating [VN],2.2714165647455458
KR,VN,LA,,67.53396429966541,Electricity Demand [VN],0.0
KR,VN,LA,,67.53396429966541,High Temp. Heating Demand [VN],0.0
KR,VN,LA,,67.53396429966541,Rooftop PV [LA],4.174955249652076e-11
KR,VN,LA,,67.53396429966541,Openfield PV [LA],0.0691874717676112
KR,VN,LA,,67.53396429966541,Onshore wind [LA],0.1384426254639019
KR,VN,LA,,67.53396429966541,Offshore wind [LA],0.0
KR,VN,LA,,67.53396429966541,Fossil fuel powerplant [LA],0.0311738087759504
KR,VN,LA,,67.53396429966541,Battery storage [LA],0.0201147168252842
KR,VN,LA,,67.53396429966541,Electric High Temp. Heating [LA],0.0032367068519146
KR,VN,LA,,67.53396429966541,Electricity to Ammonia [LA],0.004042861053462
KR,VN,LA,,67.53396429966541,Ammonia storage [LA],0.0038817750459597
KR,VN,LA,,67.53396429966541,Ammonia to electricity [LA],0.0022806165871281
KR,VN,LA,,67.53396429966541,Ammonia High Temp. Heating [LA],0.0001876680555503
KR,VN,LA,,67.53396429966541,Fossil High Temp. Heating [LA],0.016613983913362
KR,VN,LA,,67.53396429966541,Electricity Demand [LA],0.0
KR,VN,LA,,67.53396429966541,High Temp. Heating Demand [LA],0.0
KR,VN,LA,,67.53396429966541,Ammonia Transport [KR-VN],7.928112253041487e-06
KR,VN,LA,,67.53396429966541,HVDC Cables  [KR-VN],9.458438458456325
KR,VN,LA,,67.53396429966541,Ammonia Transport [KR-LA],1.3557859887379084e-06
KR,VN,LA,,67.53396429966541,HVDC Cables  [KR-LA],0.0205210743919004
KR,VN,LA,,67.53396429966541,Ammonia Transport [VN-LA],3.439707964118741e-05
KR,VN,LA,,67.53396429966541,HVDC Cables  [VN-LA],0.0301447905687314
KR,VN,LA,,7.856512493998879e-11,Rooftop PV [KR],0.7736868015233854
KR,VN,LA,,7.856512493998879e-11,Openfield PV [KR],2.114369443290164
KR,VN,LA,,7.856512493998879e-11,Onshore wind [KR],0.8799121198041917
KR,VN,LA,,7.856512493998879e-11,Offshore wind [KR],5.499330510629525
KR,VN,LA,,7.856512493998879e-11,Fossil fuel powerplant [KR],0.0
KR,VN,LA,,7.856512493998879e-11,Battery storage [KR],5.186685845608638
KR,VN,LA,,7.856512493998879e-11,Electric High Temp. Heating [KR],0.2626604066968131
KR,VN,LA,,7.856512493998879e-11,Electricity to Ammonia [KR],0.3470283992301545
KR,VN,LA,,7.856512493998879e-11,Ammonia storage [KR],4.355328613398568
KR,VN,LA,,7.856512493998879e-11,Ammonia to electricity [KR],0.6563907330859486
KR,VN,LA,,7.856512493998879e-11,Ammonia High Temp. Heating [KR],0.0665880004951463
KR,VN,LA,,7.856512493998879e-11,Fossil High Temp. Heating [KR],2.7169862974349973e-12
KR,VN,LA,,7.856512493998879e-11,Electricity Demand [KR],0.0
KR,VN,LA,,7.856512493998879e-11,High Temp. Heating Demand [KR],0.0
KR,VN,LA,,7.856512493998879e-11,Rooftop PV [VN],7.087419314563376e-11
KR,VN,LA,,7.856512493998879e-11,Openfield PV [VN],2.773786239181302
KR,VN,LA,,7.856512493998879e-11,Onshore wind [VN],10.032065482232188
KR,VN,LA,,7.856512493998879e-11,Offshore wind [VN],4.016648880394189
KR,VN,LA,,7.856512493998879e-11,Fossil fuel powerplant [VN],0.0
KR,VN,LA,,7.856512493998879e-11,Battery storage [VN],0.0603391188875989
KR,VN,LA,,7.856512493998879e-11,Electric High Temp. Heating [VN],0.5131230623992016
KR,VN,LA,,7.856512493998879e-11,Electricity to Ammonia [VN],2.587594826070278
KR,VN,LA,,7.856512493998879e-11,Ammonia storage [VN],4.413943464775429
KR,VN,LA,,7.856512493998879e-11,Ammonia to electricity [VN],0.3402864111109686
KR,VN,LA,,7.856512493998879e-11,Ammonia High Temp. Heating [VN],0.1063649282189873
KR,VN,LA,,7.856512493998879e-11,Fossil High Temp. Heating [VN],2.71651527274315e-12
KR,VN,LA,,7.856512493998879e-11,Electricity Demand [VN],0.0
KR,VN,LA,,7.856512493998879e-11,High Temp. Heating Demand [VN],0.0
KR,VN,LA,,7.856512493998879e-11,Rooftop PV [LA],7.220269282955154e-11
KR,VN,LA,,7.856512493998879e-11,Openfield PV [LA],1.4722152897235457
KR,VN,LA,,7.856512493998879e-11,Onshore wind [LA],5.017985953302204
KR,VN,LA,,7.856512493998879e-11,Offshore wind [LA],0.0
KR,VN,LA,,7.856512493998879e-11,Fossil fuel powerplant [LA],0.0
KR,VN,LA,,7.856512493998879e-11,Battery storage [LA],0.2010545259919732
KR,VN,LA,,7.856512493998879e-11,Electric High Temp. Heating [LA],0.0032518831505737
KR,VN,LA,,7.856512493998879e-11,Electricity to Ammonia [LA],0.3549980786448541
KR,VN,LA,,7.856512493998879e-11,Ammonia storage [LA],0.6792566885894545
KR,VN,LA,,7.856512493998879e-11,Ammonia to electricity [LA],0.2241302118848998
KR,VN,LA,,7.856512493998879e-11,Ammonia High Temp. Heating [LA],0.0007592604989047
KR,VN,LA,,7.856512493998879e-11,Fossil High Temp. Heating [LA],2.716336883247243e-12
KR,VN,LA,,7.856512493998879e-11,Electricity Demand [LA],0.0
KR,VN,LA,,7.856512493998879e-11,High Temp. Heating Demand [LA],0.0
KR,VN,LA,,7.856512493998879e-11,Ammonia Transport [KR-VN],0.0752316201557664
KR,VN,LA,,7.856512493998879e-11,HVDC Cables  [KR-VN],2.93256166527946
KR,VN,LA,,7.856512493998879e-11,Ammonia Transport [KR-LA],0.0039076928548788
KR,VN,LA,,7.856512493998879e-11,HVDC Cables  [KR-LA],4.3697020965590525
KR,VN,LA,,7.856512493998879e-11,Ammonia Transport [VN-LA],0.0041535410239864
KR,VN,LA,,7.856512493998879e-11,HVDC Cables  [VN-LA],0.3959163138530043
KR,VN,LA,,24.72359889973556,Rooftop PV [KR],0.7736868014968612
KR,VN,LA,,24.72359889973556,Openfield PV [KR],2.1143694432690525
KR,VN,LA,,24.72359889973556,Onshore wind [KR],0.8799121197979253
KR,VN,LA,,24.72359889973556,Offshore wind [KR],0.507268594014257
KR,VN,LA,,24.72359889973556,Fossil fuel powerplant [KR],1.2499269029585454
KR,VN,LA,,24.72359889973556,Battery storage [KR],4.18831582865384
KR,VN,LA,,24.72359889973556,Electric High Temp. Heating [KR],0.2623171731555208
KR,VN,LA,,24.72359889973556,Electricity to Ammonia [KR],0.4888135719258656
KR,VN,LA,,24.72359889973556,Ammonia storage [KR],1.0506077667092582
KR,VN,LA,,24.72359889973556,Ammonia to electricity [KR],0.3526465946911408
KR,VN,LA,,24.72359889973556,Ammonia High Temp. Heating [KR],0.023647016821689
KR,VN,LA,,24.72359889973556,Fossil High Temp. Heating [KR],1.0781144953672477
KR,VN,LA,,24.72359889973556,Electricity Demand [KR],0.0
KR,VN,LA,,24.72359889973556,High Temp. Heating Demand [KR],0.0
KR,VN,LA,,24.72359889973556,Rooftop PV [VN],8.855324589037513e-11
KR,VN,LA,,24.72359889973556,Openfield PV [VN],1.4138325109214367
KR,VN,LA,,24.72359889973556,Onshore wind [VN],10.032065482052309
KR,VN,LA,,24.72359889973556,Offshore wind [VN],7.41642014851321
KR,VN,LA,,24.72359889973556,Fossil fuel powerplant [VN],8.84162844178411e-08
KR,VN,LA,,24.72359889973556,Battery storage [VN],2.364773396670642e-06
KR,VN,LA,,24.72359889973556,Electric High Temp. Heating [VN],0.5131207128974268
KR,VN,LA,,24.72359889973556,Electricity to Ammonia [VN],0.9158608374054898
KR,VN,LA,,24.72359889973556,Ammonia storage [VN],1.3900444682127313
KR,VN,LA,,24.72359889973556,Ammonia to electricity [VN],0.4707442223593997
KR,VN,LA,,24.72359889973556,Ammonia High Temp. Heating [VN],0.0540047744761182
KR,VN,LA,,24.72359889973556,Fossil High Temp. Heating [VN],1.3480459909480085
KR,VN,LA,,24.72359889973556,Electricity Demand [VN],0.0
KR,VN,LA,,24.72359889973556,High Temp. Heating Demand [VN],0.0
KR,VN,LA,,24.72359889973556,Rooftop PV [LA],9.005339255674209e-11
KR,VN,LA,,24.72359889973556,Openfield PV [LA],0.5723770604916044
KR,VN,LA,,24.72359889973556,Onshore wind [LA],2.244951653293519
KR,VN,LA,,24.72359889973556,Offshore wind [LA],0.0
KR,VN,LA,,24.72359889973556,Fossil fuel powerplant [LA],1.5529867338891454e-07
KR,VN,LA,,24.72359889973556,Battery storage [LA],0.0300191058232405
KR,VN,LA,,24.72359889973556,Electric High Temp. Heating [LA],0.00325185664965
KR,VN,LA,,24.72359889973556,Electricity to Ammonia [LA],0.2893946779713774
KR,VN,LA,,24.72359889973556,Ammonia storage [LA],0.4975645572735553
KR,VN,LA,,24.72359889973556,Ammonia to electricity [LA],0.1581649953638219
KR,VN,LA,,24.72359889973556,Ammonia High Temp. Heating [LA],0.0006510258271539
KR,VN,LA,,24.72359889973556,Fossil High Temp. Heating [LA],0.0081654051324506
KR,VN,LA,,24.72359889973556,Electricity Demand [LA],0.0
KR,VN,LA,,24.72359889973556,High Temp. Heating Demand [LA],0.0
KR,VN,LA,,24.72359889973556,Ammonia Transport [KR-VN],0.018626027217199
KR,VN,LA,,24.72359889973556,HVDC Cables  [KR-VN],8.163693968002883
KR,VN,LA,,24.72359889973556,Ammonia Transport [KR-LA],0.0006213302497507
KR,VN,LA,,24.72359889973556,HVDC Cables  [KR-LA],1.805538724304211
KR,VN,LA,,24.72359889973556,Ammonia Transport [VN-LA],0.004253186751655
KR,VN,LA,,24.72359889973556,HVDC Cables  [VN-LA],0.1442722162833599
KR,VN,LA,,49.44719779982244,Rooftop PV [KR],0.7736868015230922
KR,VN,LA,,49.44719779982244,Openfield PV [KR],2.1143694432908204
KR,VN,LA,,49.44719779982244,Onshore wind [KR],0.8799121198119636
KR,VN,LA,,49.44719779982244,Offshore wind [KR],7.004746502960172e-10
KR,VN,LA,,49.44719779982244,Fossil fuel powerplant [KR],3.904374091869597
KR,VN,LA,,49.44719779982244,Battery storage [KR],2.8549970615303972
KR,VN,LA,,49.44719779982244,Electric High Temp. Heating [KR],0.2616305640094313
KR,VN,LA,,49.44719779982244,Electricity to Ammonia [KR],0.0972547449655132
KR,VN,LA,,49.44719779982244,Ammonia storage [KR],0.094319966742511
KR,VN,LA,,49.44719779982244,Ammonia to electricity [KR],0.0318633806142968
KR,VN,LA,,49.44719779982244,Ammonia High Temp. Heating [KR],0.0192706969019232
KR,VN,LA,,49.44719779982244,Fossil High Temp. Heating [KR],1.5485763813057642
KR,VN,LA,,49.44719779982244,Electricity Demand [KR],0.0
KR,VN,LA,,49.44719779982244,High Temp. Heating Demand [KR],0.0
KR,VN,LA,,49.44719779982244,Rooftop PV [VN],4.36774674502751e-11
KR,VN,LA,,49.44719779982244,Openfield PV [VN],0.8242294874136288
KR,VN,LA,,49.44719779982244,Onshore wind [VN],10.032065482185972
KR,VN,LA,,49.44719779982244,Offshore wind [VN],8.12453275732099
KR,VN,LA,,49.44719779982244,Fossil fuel powerplant [VN],6.356731831483891e-08
KR,VN,LA,,49.44719779982244,Battery storage [VN],0.0085077052680824
KR,VN,LA,,49.44719779982244,Electric High Temp. Heating [VN],0.5131182654555333
KR,VN,LA,,49.44719779982244,Electricity to Ammonia [VN],0.1999014753380093
KR,VN,LA,,49.44719779982244,Ammonia storage [VN],0.2136427396807528
KR,VN,LA,,49.44719779982244,Ammonia to electricity [VN],0.0784326365189025
KR,VN,LA,,49.44719779982244,Ammonia High Temp. Heating [VN],0.0109263417971532
KR,VN,LA,,49.44719779982244,Fossil High Temp. Heating [VN],1.8780118296817652
KR,VN,LA,,49.44719779982244,Electricity Demand [VN],0.0
KR,VN,LA,,49.44719779982244,High Temp. Heating Demand [VN],0.0
KR,VN,LA,,49.44719779982244,Rooftop PV [LA],4.41756125518301e-11
KR,VN,LA,,49.44719779982244,Openfield PV [LA],0.0913820527003453
KR,VN,LA,,49.44719779982244,Onshore wind [LA],0.2784482630845242
KR,VN,LA,,49.44719779982244,Offshore wind [LA],0.0
KR,VN,LA,,49.44719779982244,Fossil fuel powerplant [LA],1.6526754701895066e-07
KR,VN,LA,,49.44719779982244,Battery storage [LA],0.0145283561483071
KR,VN,LA,,49.44719779982244,Electric High Temp. Heating [LA],0.0032367326487662
KR,VN,LA,,49.44719779982244,Electricity to Ammonia [LA],0.0356715628855141
KR,VN,LA,,49.44719779982244,Ammonia storage [LA],0.0585840787872106
KR,VN,LA,,49.44719779982244,Ammonia to electricity [LA],0.0215169107183657
